Filename,Count,CatchQuantity,CatchRecoverability,CatchSLOC,FlowHandlingActions,FlowHandlingStrategy,FlowQuantity,Invoked Methods,Try Quantity,5,TrySLOC
ServiceScheduler.java,1264,9,1,27,9,0.0,9.0,90.0,11,8.0,140
ServiceRegistryUtils.java,238,3,0,8,3,0.0,2.0,4.0,2,4.0,18
ServiceMonitor.java,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0
ServiceMetricsSink.java,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0
ServiceMetrics.java,0,0,0,0,0,0.0,0.0,0.0,0,6.0,0
ServiceMaster.java,142,1,0,4,1,0.0,1.0,21.0,2,4.0,32
ServiceManager.java,760,5,0,17,5,0.0,5.0,79.0,8,7.0,124
ServiceLaunchException.java,0,0,0,0,0,0.0,0.0,0.0,0,7.0,0
ServiceEventType.java,0,0,0,0,0,1.0,0.0,0.0,0,4.0,0
ServiceEvent.java,0,0,0,0,0,0.0,0.0,0.0,0,9.0,0
ServiceContext.java,0,0,0,0,0,0.0,0.0,0.0,0,5.0,0
ServiceClientTest.java,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0
ServiceClient.java,1207,9,4,34,9,0.0,9.0,56.0,12,0.0,143
ServiceApiUtil.java,279,3,1,10,3,0.0,3.0,16.0,3,0.0,36
ServiceApiConstants.java,0,0,0,0,0,6.0,0.0,0.0,0,5.0,0
Service.java,0,0,0,0,0,0.0,0.0,0.0,0,8.0,0
ServerRMProxy.java,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0
ServerProxy.java,0,0,0,0,0,0.0,0.0,0.0,0,5.0,0
SerializedExceptionPBImpl.java,664,8,7,24,8,0.0,3.0,6.0,3,3.0,30
SerializedException.java,0,0,0,0,0,0.0,0.0,0.0,0,3.0,0
SerializedApplicationReport.java,60,1,0,3,1,0.0,1.0,1.0,1,4.0,5
SerialIterator.java,0,0,0,0,0,0.0,0.0,0.0,0,4.0,0
Separator.java,0,0,0,0,0,0.0,0.0,0.0,0,8.0,0
SecondaryGroupExistingPlacementRule.java,94,1,1,3,1,0.0,1.0,1.0,1,6.0,5
ScriptBasedNodeLabelsProvider.java,0,0,0,0,0,0.0,0.0,0.0,0,8.0,0
ScriptBasedNodeAttributesProvider.java,202,1,1,3,1,0.0,1.0,2.0,1,7.0,7
ScriptBasedFPGADiscoveryStrategy.java,0,0,0,0,0,0.0,0.0,0.0,0,6.0,0
SCMWebServer.java,0,0,0,0,0,0.0,0.0,0.0,0,3.0,0
SCMUploaderProtocolPBServiceImpl.java,268,4,4,12,4,0.0,2.0,4.0,2,7.0,16
SCMUploaderProtocolPBClientImpl.java,190,2,0,8,2,0.0,2.0,4.0,2,8.0,14
SCMUploaderProtocolPB.java,0,0,0,0,0,0.0,0.0,0.0,0,3.0,0
SCMUploaderProtocol.java,0,0,0,0,0,0.0,0.0,0.0,0,4.0,0
SCMUploaderNotifyResponsePBImpl.java,0,0,0,0,0,0.0,0.0,0.0,0,7.0,0
SCMUploaderNotifyResponse.java,0,0,0,0,0,0.0,0.0,0.0,0,6.0,0
SCMUploaderNotifyRequestPBImpl.java,0,0,0,0,0,0.0,0.0,0.0,0,7.0,0
SCMUploaderNotifyRequest.java,0,0,0,0,0,0.0,0.0,0.0,0,9.0,0
SCMUploaderCanUploadResponsePBImpl.java,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0
SCMUploaderCanUploadResponse.java,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0
SCMUploaderCanUploadRequestPBImpl.java,0,0,0,0,0,0.0,0.0,0.0,0,9.0,0
SCMUploaderCanUploadRequest.java,0,0,0,0,0,6.0,0.0,0.0,0,7.0,0
SCMStoreBaseTest.java,0,0,0,0,0,2.0,0.0,0.0,0,9.0,0
SCMStore.java,169,1,1,3,1,0.0,1.0,1.0,1,0.0,8
SCMOverviewPage.java,0,0,0,0,0,0.0,0.0,0.0,0,4.0,0
SCMMetricsInfo.java,0,0,0,0,0,0.0,0.0,0.0,0,5.0,0
SCMController.java,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0
SCMAdminProtocolService.java,126,1,1,4,1,0.0,1.0,3.0,1,2.0,6
SCMAdminProtocolPBServiceImpl.java,134,2,2,6,2,0.0,1.0,2.0,1,0.0,8
SCMAdminProtocolPBClientImpl.java,95,1,0,4,1,0.0,1.0,2.0,1,3.0,7
SCMAdminProtocolPB.java,0,0,0,0,0,0.0,0.0,0.0,0,8.0,0
SCMAdminProtocol.java,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0
SCMAdmin.java,920,4,0,20,4,0.0,2.0,30.0,2,4.0,50
SchemaCreator.java,0,0,0,0,0,0.0,0.0,0.0,0,6.0,0
SchedulingResponse.java,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0
SchedulingRequestWithPlacementAttempt.java,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0
SchedulingRequestPBImpl.java,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0
SchedulingRequest.java,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0
SchedulingPolicy.java,156,1,1,3,1,0.0,1.0,1.0,1,2.0,6
SchedulingMonitorManager.java,292,2,1,8,2,0.0,2.0,7.0,2,9.0,13
SchedulingMonitor.java,303,1,0,3,1,0.0,1.0,6.0,1,0.0,14
SchedulingMode.java,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0
SchedulingEditPolicy.java,0,0,0,0,0,1.0,0.0,0.0,0,8.0,0
SchedulerUtils.java,129,1,0,2,1,0.0,1.0,2.0,1,3.0,7
SchedulerTypeInfo.java,0,0,0,0,0,0.0,0.0,0.0,0,8.0,0
SchedulerSecurityInfo.java,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0
SchedulerRequestKey.java,0,0,0,0,0,0.0,0.0,0.0,0,8.0,0
SchedulerQueueManager.java,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0
SchedulerQueue.java,0,0,0,0,0,0.0,0.0,0.0,0,5.0,0
SchedulerPlacementProcessor.java,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0
SchedulerPageUtil.java,0,0,0,0,0,5.0,0.0,0.0,0,2.0,0
SchedulerOverviewInfo.java,0,0,0,0,0,0.0,0.0,0.0,0,8.0,0
SchedulerNodeReport.java,0,0,0,0,0,0.0,0.0,0.0,0,7.0,0
SchedulerNode.java,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0
SchedulerInvalidResoureRequestException.java,0,0,0,0,0,0.0,0.0,0.0,0,3.0,0
SchedulerInfo.java,0,0,0,0,0,1.0,0.0,0.0,0,1.0,0
SchedulerHealth.java,0,0,0,0,0,0.0,0.0,0.0,0,7.0,0
SchedulerEventType.java,0,0,0,0,0,0.0,0.0,0.0,0,3.0,0
SchedulerEvent.java,0,0,0,0,0,0.0,0.0,0.0,0,8.0,0
SchedulerDynamicEditException.java,0,0,0,0,0,0.0,0.0,0.0,0,9.0,0
SchedulerContainer.java,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0
SchedulerAppUtils.java,0,0,0,0,0,0.0,0.0,0.0,0,8.0,0
SchedulerAppReport.java,0,0,0,0,0,0.0,0.0,0.0,0,7.0,0
SchedulerApplicationAttempt.java,787,5,0,14,5,0.0,5.0,229.0,31,0.0,439
SchedulerApplication.java,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0
SchedulableEntity.java,0,0,0,0,0,1.0,0.0,0.0,0,8.0,0
Schedulable.java,0,0,0,0,0,0.0,0.0,0.0,0,8.0,0
SchedContainerChangeRequest.java,0,0,0,0,0,0.0,0.0,0.0,0,5.0,0
SchedConfUpdateInfo.java,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0
SchedConfCLI.java,316,3,1,12,3,0.0,3.0,98.0,6,4.0,155
SampleContainerLogAggregationPolicy.java,367,2,0,6,2,8.0,2.0,6.0,2,6.0,24
RunSharedCacheCleanerTaskResponsePBImpl.java,0,0,0,0,0,0.0,0.0,0.0,0,7.0,0
RunSharedCacheCleanerTaskResponse.java,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0
RunSharedCacheCleanerTaskRequestPBImpl.java,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0
RunSharedCacheCleanerTaskRequest.java,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0
RuncManifestToResourcesPlugin.java,0,0,0,0,0,0.0,0.0,0.0,0,6.0,0
RuncImageTagToManifestPlugin.java,0,0,0,0,0,0.0,0.0,0.0,0,8.0,0
RuncContainerRuntime.java,1816,13,10,47,13,0.0,13.0,70.0,13,6.0,177
RuncContainerExecutorConfig.java,0,0,0,0,0,0.0,0.0,0.0,0,6.0,0
RPCUtil.java,623,7,7,21,7,0.0,2.0,8.0,2,2.0,29
RpcServerFactoryPBImpl.java,1119,10,10,30,10,1.0,6.0,16.0,6,4.0,49
RpcServerFactory.java,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0
RpcFactoryProvider.java,166,1,1,3,1,0.0,1.0,4.0,1,8.0,9
RpcClientFactoryPBImpl.java,758,6,6,19,6,0.0,4.0,11.0,4,0.0,38
RpcClientFactory.java,0,0,0,0,0,0.0,0.0,0.0,0,4.0,0
RowKeyPrefix.java,0,0,0,0,0,0.0,0.0,0.0,0,4.0,0
RowCountHandler.java,0,0,0,0,0,1.0,0.0,0.0,0,9.0,0
RouterYarnClientUtils.java,0,0,0,0,0,0.0,0.0,0.0,0,8.0,0
RouterWebServiceUtil.java,358,4,1,12,4,0.0,3.0,32.0,5,2.0,99
RouterWebServices.java,209,2,1,7,2,1.0,2.0,12.0,2,2.0,23
RouterWebApp.java,0,0,0,0,0,0.0,0.0,0.0,0,7.0,0
RouterView.java,0,0,0,0,0,0.0,0.0,0.0,0,8.0,0
RouterStoreTokenPBImpl.java,0,0,0,0,0,0.0,0.0,0.0,0,9.0,0
RouterStoreTokenHandler.java,62,1,1,3,1,0.0,1.0,3.0,1,8.0,8
RouterStoreToken.java,0,0,0,0,0,0.0,0.0,0.0,0,9.0,0
RouterServerUtil.java,1271,5,5,19,5,0.0,2.0,31.0,4,3.0,64
RouterSchedulerMetrics.java,82,1,0,3,1,0.0,1.0,18.0,1,8.0,18
RouterRMTokenResponsePBImpl.java,0,0,0,0,0,0.0,0.0,0.0,0,6.0,0
RouterRMTokenResponse.java,0,0,0,0,0,0.0,0.0,0.0,0,6.0,0
RouterRMTokenRequestPBImpl.java,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0
RouterRMTokenRequest.java,0,0,0,0,0,0.0,0.0,0.0,0,4.0,0
RouterRMDTSecretManagerState.java,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0
RouterRMAdminService.java,128,1,1,4,1,0.0,1.0,5.0,1,4.0,13
RouterPolicyProvider.java,0,0,0,0,0,2.0,0.0,0.0,0,0.0,0
RouterPolicyFacade.java,463,3,0,9,3,0.0,3.0,6.0,3,6.0,18
RouterMetrics.java,0,0,0,0,0,0.0,0.0,0.0,0,8.0,0
RouterMasterKeyResponsePBImpl.java,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0
RouterMasterKeyResponse.java,0,0,0,0,0,0.0,0.0,0.0,0,9.0,0
RouterMasterKeyRequestPBImpl.java,0,0,0,0,0,0.0,0.0,0.0,0,3.0,0
RouterMasterKeyRequest.java,0,0,0,0,0,0.0,0.0,0.0,0,4.0,0
RouterMasterKeyPBImpl.java,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0
RouterMasterKeyHandler.java,62,1,1,3,1,0.0,1.0,2.0,1,1.0,8
RouterMasterKey.java,0,0,0,0,0,0.0,0.0,0.0,0,3.0,0
RouterInfo.java,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0
RouterDelegationTokenSupport.java,95,1,1,3,1,0.0,1.0,7.0,1,6.0,12
RouterDelegationTokenSecretManager.java,1965,11,4,55,11,2.0,10.0,57.0,10,6.0,100
RouterController.java,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0
RouterClusterMetrics.java,430,5,0,15,5,0.0,5.0,70.0,5,6.0,72
RouterClientRMService.java,127,1,1,4,1,0.0,1.0,6.0,1,3.0,21
RouterCLI.java,0,0,0,0,0,0.0,0.0,0.0,0,5.0,0
RouterBlock.java,314,3,0,9,3,11.0,3.0,20.0,3,7.0,33
RouterAuditLogger.java,0,0,0,0,0,0.0,0.0,0.0,0,9.0,0
RouterAppInfoCacheKey.java,0,0,0,0,0,0.0,0.0,0.0,0,4.0,0
Router.java,188,2,1,7,2,0.0,2.0,9.0,2,3.0,22
Router.java,313,3,2,8,3,0.0,2.0,10.0,2,1.0,32
RootQueueCapacityCalculator.java,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0
RootCalculationDriver.java,0,0,0,0,0,0.0,0.0,0.0,0,8.0,0
RollingLevelDBTimelineStore.java,2506,12,1,64,12,0.0,11.0,448.0,21,6.0,706
RollingLevelDB.java,386,3,0,9,3,0.0,3.0,19.0,3,2.0,23
RollbackResponsePBImpl.java,0,0,0,0,0,0.0,0.0,0.0,0,5.0,0
RollbackResponse.java,0,0,0,0,0,1.0,0.0,0.0,0,3.0,0
RobotsTextPage.java,0,0,0,0,0,0.0,0.0,0.0,0,8.0,0
RMWSConsts.java,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0
RMWebServices.java,12293,51,48,287,51,0.0,48.0,327.0,48,7.0,594
RMWebServiceProtocol.java,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0
RMWebAppUtil.java,239,2,2,6,2,0.0,2.0,15.0,2,3.0,25
RMWebAppFilter.java,674,5,0,18,5,0.0,5.0,14.0,5,9.0,43
RMWebApp.java,0,0,0,0,0,0.0,0.0,0.0,0,6.0,0
RmView.java,0,0,0,0,0,0.0,0.0,0.0,0,6.0,0
RMTimelineCollectorManager.java,0,0,0,0,0,0.0,0.0,0.0,0,4.0,0
RMStateVersionIncompatibleException.java,0,0,0,0,0,0.0,0.0,0.0,0,5.0,0
RMStateUpdateAppEvent.java,0,0,0,0,0,0.0,0.0,0.0,0,7.0,0
RMStateUpdateAppAttemptEvent.java,0,0,0,0,0,0.0,0.0,0.0,0,4.0,0
RMStateStoreUtils.java,358,1,0,8,1,0.0,1.0,7.0,1,4.0,11
RMStateStoreTestBase.java,175,2,0,6,2,0.0,2.0,5.0,2,9.0,11
RMStateStoreStoreReservationEvent.java,0,0,0,0,0,0.0,0.0,0.0,0,6.0,0
RMStateStoreRMDTMasterKeyEvent.java,0,0,0,0,0,0.0,0.0,0.0,0,9.0,0
RMStateStoreRMDTEvent.java,0,0,0,0,0,0.0,0.0,0.0,0,9.0,0
RMStateStoreRemoveAppEvent.java,0,0,0,0,0,0.0,0.0,0.0,0,8.0,0
RMStateStoreRemoveAppAttemptEvent.java,0,0,0,0,0,0.0,0.0,0.0,0,6.0,0
RMStateStoreProxyCAEvent.java,0,0,0,0,0,0.0,0.0,0.0,0,9.0,0
RMStateStoreFactory.java,0,0,0,0,0,0.0,0.0,0.0,0,9.0,0
RMStateStoreEventType.java,0,0,0,0,0,0.0,0.0,0.0,0,8.0,0
RMStateStoreEvent.java,0,0,0,0,0,0.0,0.0,0.0,0,4.0,0
RMStateStoreAppEvent.java,0,0,0,0,0,0.0,0.0,0.0,0,5.0,0
RMStateStoreAppAttemptEvent.java,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0
RMStateStoreAMRMTokenEvent.java,0,0,0,0,0,0.0,0.0,0.0,0,9.0,0
RMStateStore.java,2930,16,0,72,16,0.0,16.0,105.0,17,4.0,171
RMServiceContext.java,0,0,0,0,0,1.0,0.0,0.0,0,2.0,0
RMServerUtils.java,650,3,2,11,3,0.0,3.0,7.0,3,6.0,24
RMSecretManagerService.java,113,1,1,3,1,0.0,1.0,1.0,1,5.0,5
RMQueueAclInfo.java,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0
RMProxy.java,468,3,3,9,3,0.0,3.0,3.0,3,7.0,21
RMPolicyProvider.java,0,0,0,0,0,0.0,0.0,0.0,0,9.0,0
RMNodeUpdateContainerEvent.java,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0
RMNodeStatusEvent.java,0,0,0,0,0,0.0,0.0,0.0,0,6.0,0
RMNodeStartedEvent.java,0,0,0,0,0,6.0,0.0,0.0,0,2.0,0
RMNodeSignalContainerEvent.java,0,0,0,0,0,0.0,0.0,0.0,0,7.0,0
RMNodeResourceUpdateEvent.java,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0
RMNodeReconnectEvent.java,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0
RMNodeLabelsMappingProvider.java,0,0,0,0,0,0.0,0.0,0.0,0,5.0,0
RMNodeLabelsManager.java,182,1,0,4,1,0.0,1.0,95.0,15,1.0,230
RMNodeLabel.java,0,0,0,0,0,2.0,0.0,0.0,0,3.0,0
RMNodeImpl.java,240,1,0,4,1,0.0,1.0,54.0,20,7.0,144
RMNodeFinishedContainersPulledByAMEvent.java,0,0,0,0,0,0.0,0.0,0.0,0,3.0,0
RMNodeEventType.java,0,0,0,0,0,0.0,0.0,0.0,0,6.0,0
RMNodeEvent.java,0,0,0,0,0,1.0,0.0,0.0,0,6.0,0
RMNodeDecommissioningEvent.java,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0
RMNodeCleanContainerEvent.java,0,0,0,0,0,0.0,0.0,0.0,0,7.0,0
RMNodeCleanAppEvent.java,0,0,0,0,0,0.0,0.0,0.0,0,3.0,0
RMNodeAttribute.java,0,0,0,0,0,0.0,0.0,0.0,0,6.0,0
RMNode.java,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0
RMNMSecurityInfoClass.java,0,0,0,0,0,0.0,0.0,0.0,0,4.0,0
RMNMInfoBeans.java,0,0,0,0,0,1.0,0.0,0.0,0,5.0,0
RMNMInfo.java,99,1,0,3,1,2.0,1.0,2.0,1,8.0,6
RMInfoMXBean.java,0,0,0,0,0,0.0,0.0,0.0,0,6.0,0
RMInfo.java,97,1,0,3,1,1.0,1.0,2.0,1,2.0,6
RMHAUtils.java,159,1,0,2,1,0.0,1.0,2.0,1,3.0,9
RMHATestBase.java,0,0,0,0,0,0.0,0.0,0.0,0,3.0,0
RMHAServiceTarget.java,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0
RMFatalEventType.java,0,0,0,0,0,0.0,0.0,0.0,0,7.0,0
RMFatalEvent.java,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0
RMFailoverProxyProvider.java,0,0,0,0,0,0.0,0.0,0.0,0,5.0,0
RMErrorsAndWarningsPage.java,0,0,0,0,0,0.0,0.0,0.0,0,5.0,0
RMDelegationTokenSelector.java,0,0,0,0,0,0.0,0.0,0.0,0,8.0,0
RMDelegationTokenSecretManager.java,1113,5,0,30,5,0.0,5.0,45.0,5,1.0,54
RMDelegationTokenIdentifierForTest.java,0,0,0,0,0,1.0,0.0,0.0,0,1.0,0
RMDelegationTokenIdentifierData.java,0,0,0,0,0,0.0,0.0,0.0,0,3.0,0
RMDelegationTokenIdentifier.java,142,2,2,6,2,1.0,2.0,11.0,2,6.0,20
RMDelegatedNodeLabelsUpdater.java,393,2,1,7,2,0.0,2.0,9.0,2,3.0,27
RMCriticalThreadUncaughtExceptionHandler.java,0,0,0,0,0,0.0,0.0,0.0,0,3.0,0
RmController.java,0,0,0,0,0,0.0,0.0,0.0,0,8.0,0
RMContextImpl.java,157,1,0,4,1,0.0,1.0,6.0,1,0.0,11
RMContext.java,0,0,0,0,0,2.0,0.0,0.0,0,6.0,0
RMContainerUpdatesAcquiredEvent.java,0,0,0,0,0,1.0,0.0,0.0,0,4.0,0
RMContainerTokenSecretManager.java,0,0,0,0,0,0.0,0.0,20.0,4,5.0,44
RMContainerState.java,0,0,0,0,0,1.0,0.0,0.0,0,9.0,0
RMContainerReservedEvent.java,0,0,0,0,0,0.0,0.0,0.0,0,8.0,0
RMContainerRecoverEvent.java,0,0,0,0,0,1.0,0.0,0.0,0,9.0,0
RMContainerNMDoneChangeResourceEvent.java,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0
RMContainerImpl.java,178,1,0,4,1,0.0,1.0,72.0,17,5.0,134
RMContainerFinishedEvent.java,0,0,0,0,0,1.0,0.0,0.0,0,5.0,0
RMContainerEventType.java,0,0,0,0,0,1.0,0.0,0.0,0,4.0,0
RMContainerEvent.java,0,0,0,0,0,0.0,0.0,0.0,0,9.0,0
RMContainerBlock.java,0,0,0,0,0,0.0,0.0,0.0,0,5.0,0
RMContainer.java,0,0,0,0,0,4.0,0.0,0.0,0,4.0,0
RMAuthenticationFilterInitializer.java,0,0,0,0,0,0.0,0.0,0.0,0,5.0,0
RMAuthenticationFilter.java,0,0,0,0,0,3.0,0.0,0.0,0,7.0,0
RMAuditLogger.java,81,1,0,2,1,0.0,1.0,1.0,1,3.0,6
RMAppToMonitor.java,0,0,0,0,0,0.0,0.0,0.0,0,3.0,0
RMAppState.java,0,0,0,0,0,0.0,0.0,0.0,0,9.0,0
RMAppStartAttemptEvent.java,0,0,0,0,0,0.0,0.0,0.0,0,6.0,0
RMAppsBlock.java,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0
RMAppRunningOnNodeEvent.java,0,0,0,0,0,0.0,0.0,0.0,0,9.0,0
RMAppRecoverEvent.java,0,0,0,0,0,0.0,0.0,0.0,0,7.0,0
RMAppNodeUpdateEvent.java,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0
RMAppMetrics.java,0,0,0,0,0,0.0,0.0,0.0,0,8.0,0
RMAppManagerEventType.java,0,0,0,0,0,1.0,0.0,0.0,0,4.0,0
RMAppManagerEvent.java,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0
RMAppManager.java,2097,9,7,39,9,0.0,8.0,70.0,8,9.0,157
RMAppLogAggregationStatusBlock.java,87,1,0,4,1,0.0,1.0,2.0,1,5.0,6
RMAppLogAggregation.java,0,0,0,0,0,0.0,0.0,49.0,4,7.0,147
RMAppLifetimeMonitor.java,0,0,0,0,0,0.0,0.0,0.0,0,7.0,0
RMApplicationHistoryWriter.java,1260,7,1,23,7,0.0,7.0,41.0,7,3.0,65
RMAppKillByClientEvent.java,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0
RMAppImpl.java,748,4,0,14,4,0.0,3.0,160.0,16,2.0,276
RMAppFailedAttemptEvent.java,0,0,0,0,0,0.0,0.0,0.0,0,9.0,0
RMAppEventType.java,0,0,0,0,0,0.0,0.0,0.0,0,7.0,0
RMAppEvent.java,0,0,0,0,0,0.0,0.0,0.0,0,8.0,0
RMAppBlock.java,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0
RMAppAttemptUnregistrationEvent.java,0,0,0,0,0,1.0,0.0,0.0,0,5.0,0
RMAppAttemptStatusupdateEvent.java,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0
RMAppAttemptState.java,0,0,0,0,0,0.0,0.0,0.0,0,4.0,0
RMAppAttemptRegistrationEvent.java,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0
RMAppAttemptMetrics.java,0,0,0,0,0,0.0,0.0,4.0,2,6.0,10
RMAppAttemptImpl.java,1887,5,2,22,5,0.0,5.0,121.0,31,3.0,302
RMAppAttemptEventType.java,0,0,0,0,0,0.0,0.0,0.0,0,8.0,0
RMAppAttemptEvent.java,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0
RMAppAttemptContainerFinishedEvent.java,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0
RMAppAttemptBlock.java,0,0,0,0,0,0.0,0.0,0.0,0,8.0,0
RMAppAttempt.java,0,0,0,0,0,0.0,0.0,0.0,0,5.0,0
RMApp.java,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0
RMAdminRequestInterceptor.java,0,0,0,0,0,0.0,0.0,0.0,0,4.0,0
RMAdminProtocolMethod.java,491,3,2,11,3,0.0,3.0,29.0,3,8.0,48
RMAdminCLI.java,2120,12,3,54,12,0.0,9.0,67.0,9,0.0,115
RMActiveServiceContext.java,47,1,0,3,1,0.0,1.0,2.0,0,9.0,6
RLESparseResourceAllocation.java,145,2,0,4,2,0.0,2.0,87.0,14,8.0,186
ResultSetHandler.java,0,0,0,0,0,0.0,0.0,0.0,0,6.0,0
RESTRequestInterceptor.java,0,0,0,0,0,0.0,0.0,0.0,0,3.0,0
RestartContainerResponsePBImpl.java,0,0,0,0,0,0.0,0.0,0.0,0,3.0,0
RestartContainerResponse.java,0,0,0,0,0,0.0,0.0,0.0,0,5.0,0
RestApiErrorMessages.java,0,0,0,0,0,0.0,0.0,0.0,0,8.0,0
RestApiConstants.java,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0
ResponseInfo.java,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0
ResourceView.java,0,0,0,0,0,1.0,0.0,0.0,0,5.0,0
ResourceVector.java,0,0,0,0,0,1.0,0.0,0.0,0,1.0,0
ResourceUtils.java,349,3,2,10,3,0.0,2.0,6.0,2,3.0,16
ResourceUtilizationTracker.java,0,0,0,0,0,0.0,0.0,0.0,0,7.0,0
ResourceUtilizationPBImpl.java,0,0,0,0,0,0.0,0.0,0.0,0,7.0,0
ResourceUtilizationInfo.java,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0
ResourceUtilization.java,0,0,0,0,0,0.0,0.0,0.0,0,3.0,0
ResourceUsageMultiNodeLookupPolicy.java,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0
ResourceUsage.java,0,0,0,0,0,0.0,0.0,13.0,2,8.0,15
ResourceTypesTestHelper.java,0,0,0,0,0,0.0,0.0,0.0,0,3.0,0
ResourceTypes.java,0,0,0,0,0,3.0,0.0,0.0,0,0.0,0
ResourceTypeInfoPBImpl.java,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0
ResourceTypeInfo.java,0,0,0,0,0,0.0,0.0,0.0,0,8.0,0
ResourceTrackerService.java,1827,6,2,27,6,0.0,6.0,68.0,9,9.0,165
ResourceTrackerPBServiceImpl.java,246,3,3,9,3,0.0,3.0,6.0,3,4.0,19
ResourceTrackerPBClientImpl.java,285,3,0,12,3,0.0,3.0,6.0,3,1.0,19
ResourceTrackerPB.java,0,0,0,0,0,0.0,0.0,0.0,0,8.0,0
ResourceTracker.java,0,0,0,0,0,0.0,0.0,0.0,0,8.0,0
ResourceStatusType.java,0,0,0,0,0,0.0,0.0,0.0,0,5.0,0
ResourceState.java,0,0,0,0,0,0.0,0.0,0.0,0,3.0,0
ResourceSizingPBImpl.java,0,0,0,0,0,0.0,0.0,0.0,0,7.0,0
ResourceSizing.java,0,0,0,0,0,0.0,0.0,0.0,0,6.0,0
ResourcesInfo.java,0,0,0,0,0,0.0,0.0,0.0,0,5.0,0
ResourcesExceptionUtil.java,0,0,0,0,0,0.0,0.0,0.0,0,5.0,0
ResourceSet.java,0,0,0,0,0,0.0,0.0,0.0,0,5.0,0
ResourceScheduler.java,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0
Resources.java,1593,11,2,50,11,0.0,11.0,52.0,11,8.0,102
ResourceRequestsXmlVerifications.java,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0
ResourceRequestsJsonVerifications.java,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0
ResourceRequestSetKey.java,0,0,0,0,0,0.0,0.0,0.0,0,7.0,0
ResourceRequestSet.java,0,0,0,0,0,0.0,0.0,0.0,0,7.0,0
ResourceRequestPBImpl.java,0,0,0,0,0,0.0,0.0,0.0,0,4.0,0
ResourceRequestInfo.java,0,0,0,0,0,1.0,0.0,0.0,0,0.0,0
ResourceRequestEvent.java,0,0,0,0,0,0.0,0.0,0.0,0,5.0,0
ResourceRequest.java,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0
