CatchAndDoNothing,CatchAndReturnNull,CatchLOC,CatchQuantity,CatchRecoverability,CatchSLOC,DummyCatch,ExceptionHandlingStrategy,FlowHandlingActions,FlowQuantity,IncompleteImplementation,Invoked Methods,LogAndThrow,OverCatch,ThrowKitchenSink,Try Quantity,5,TrySLOC
16.0,2.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,3.0,8.0,0,6.0,0
268.0,1.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,1.0,1.0,0,8.0,0
15.0,8.0,0,0,0,0,0,1.0,0,0.0,0.0,0.0,1.0,8.0,6.0,0,9.0,0
302.0,1.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,4.0,4.0,0,1.0,0
50.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,4.0,1.0,0,9.0,0
147.0,8.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,7.0,3.0,0,4.0,0
312.0,4.0,0,0,0,0,0,1.0,0,0.0,0.0,0.0,0.0,7.0,1.0,0,3.0,0
33.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,8.0,1.0,0,4.0,0
28.0,5.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,4.0,6.0,0,8.0,0
28.0,9.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,8.0,0,5.0,0
42.0,3.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,8.0,9.0,0,0.0,0
45.0,0.0,0,0,0,0,0,2.0,0,0.0,0.0,0.0,0.0,4.0,5.0,0,7.0,0
5.0,8.0,201,2,0,6,2,0.0,2,2.0,0.0,17.0,6.0,0.0,3.0,2,9.0,46
12.0,7.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,8.0,7.0,0,9.0,0
1.0,4.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,8.0,9.0,0,4.0,0
12.0,7.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,0,6.0,0
0.0,3.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,3.0,7.0,0,9.0,0
6.0,6.0,121,1,1,3,1,0.0,1,1.0,0.0,3.0,1.0,6.0,8.0,1,6.0,6
0.0,3.0,0,0,0,0,0,3.0,0,0.0,0.0,0.0,6.0,6.0,9.0,0,1.0,0
0.0,9.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,9.0,7.0,0,5.0,0
0.0,5.0,0,0,0,0,0,1.0,0,0.0,0.0,0.0,1.0,4.0,3.0,0,1.0,0
0.0,5.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,8.0,1.0,0,6.0,0
122.0,3.0,0,0,0,0,0,1.0,0,0.0,0.0,0.0,0.0,4.0,0.0,0,1.0,0
32.0,7.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,4.0,7.0,0,2.0,0
12.0,5.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,3.0,5.0,0,7.0,0
13.0,3.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,5.0,2.0,0,3.0,0
306.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,4.0,8.0,0,2.0,0
0.0,6.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,6.0,0,6.0,0
16.0,4.0,0,0,0,0,0,1.0,0,0.0,0.0,0.0,0.0,9.0,3.0,0,5.0,0
42.0,1.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,6.0,6.0,0,0.0,0
14.0,4.0,0,0,0,0,0,8.0,0,0.0,0.0,0.0,6.0,4.0,3.0,0,8.0,0
5.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,6.0,9.0,0,0.0,0
7.0,5.0,0,0,0,0,0,6.0,0,0.0,0.0,0.0,6.0,9.0,4.0,0,8.0,0
268.0,7.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,9.0,7.0,0,9.0,0
146.0,2.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,7.0,9.0,0,3.0,0
306.0,4.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,9.0,9.0,0,4.0,0
45.0,9.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,3.0,2.0,0,0.0,0
302.0,1.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,6.0,0.0,0,7.0,0
214.0,5.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,6.0,8.0,0,6.0,0
0.0,2.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,9.0,3.0,0,6.0,0
0.0,1.0,0,0,0,0,0,3.0,0,0.0,0.0,0.0,6.0,8.0,9.0,0,5.0,0
1.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,3.0,0.0,0,0.0,0
0.0,8.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,3.0,9.0,0,3.0,0
147.0,5.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,3.0,5.0,0,7.0,0
47.0,7.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,4.0,2.0,0,8.0,0
1.0,4.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,0.0,3.0,0,6.0,0
0.0,5.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,5.0,9.0,0,0.0,0
147.0,2.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,8.0,8.0,0,4.0,0
0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,1.0,4.0,0,5.0,0
0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,2.0,4.0,0,2.0,0
29.0,2.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,7.0,3.0,0,6.0,0
5.0,7.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,5.0,4.0,0,3.0,0
283.0,9.0,98,1,0,3,1,0.0,1,1.0,0.0,17.0,0.0,4.0,1.0,1,4.0,25
0.0,3.0,7009,33,4,124,8,0.0,33,33.0,0.0,449.0,0.0,2.0,1.0,33,4.0,1035
0.0,5.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2.0,4.0,0,5.0,0
0.0,4.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,5.0,7.0,0,6.0,0
170.0,2.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,8.0,9.0,0,7.0,0
268.0,2.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,7.0,2.0,0,3.0,0
248.0,1.0,0,0,0,0,0,5.0,0,0.0,0.0,0.0,6.0,8.0,6.0,0,4.0,0
0.0,4.0,169,1,0,5,0,1.0,1,1.0,0.0,30.0,0.0,3.0,1.0,8,2.0,71
12.0,6.0,0,0,0,0,0,3.0,0,0.0,0.0,0.0,1.0,0.0,5.0,0,8.0,0
20.0,5.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,5.0,5.0,0,3.0,0
11.0,8.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,4.0,0.0,0,7.0,0
6.0,2.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2.0,7.0,0,4.0,0
4.0,2.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,3.0,3.0,0,1.0,0
104.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,5.0,5.0,0,0.0,0
0.0,1.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,4.0,0,7.0,0
147.0,9.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,3.0,8.0,0,0.0,0
140.0,1.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,8.0,7.0,0,2.0,0
11.0,2.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,0.0,1.0,0,8.0,0
44.0,2.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,1.0,2.0,0,7.0,0
12.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,1.0,2.0,0,2.0,0
258.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,5.0,0,9.0,0
29.0,5.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,9.0,7.0,0,5.0,0
7.0,7.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,7.0,5.0,0,5.0,0
2.0,9.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,0.0,3.0,0,3.0,0
5.0,8.0,142,1,1,4,0,0.0,1,1.0,0.0,3.0,1.0,8.0,5.0,1,9.0,7
64.0,7.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,0.0,5.0,0,9.0,0
0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,9.0,4.0,0,8.0,0
47.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,2.0,2.0,0,7.0,0
2.0,7.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,0.0,6.0,0,2.0,0
157.0,6.0,691,6,4,19,5,0.0,6,5.0,0.0,39.0,0.0,4.0,6.0,6,6.0,90
268.0,6.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,4.0,5.0,0,9.0,0
25.0,4.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,6.0,5.0,0,5.0,0
180.0,4.0,264,2,1,7,1,0.0,2,2.0,0.0,7.0,1.0,8.0,5.0,2,3.0,20
10.0,5.0,390,2,2,6,2,0.0,2,2.0,0.0,6.0,0.0,4.0,3.0,3,1.0,22
146.0,2.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,4.0,7.0,0,0.0,0
0.0,2.0,170,2,2,6,2,0.0,2,2.0,0.0,3.0,0.0,9.0,9.0,2,4.0,17
28.0,5.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,5.0,0.0,0,0.0,0
13.0,4.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2.0,8.0,0,4.0,0
44.0,6.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,0.0,5.0,0,2.0,0
15.0,1.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,6.0,5.0,0,7.0,0
247.0,9.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,6.0,0.0,0,6.0,0
314.0,2.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,3.0,0.0,0,4.0,0
6.0,7.0,149,2,0,6,2,2.0,2,2.0,0.0,11.0,1.0,5.0,4.0,5,4.0,43
263.0,0.0,89,1,0,3,1,0.0,1,1.0,0.0,6.0,1.0,7.0,9.0,1,6.0,14
0.0,9.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,5.0,2.0,0,7.0,0
12.0,3.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,9.0,1.0,0,4.0,0
0.0,2.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,3.0,3.0,0,2.0,0
1.0,8.0,385,4,1,15,1,0.0,4,4.0,0.0,48.0,1.0,8.0,0.0,6,9.0,66
5.0,2.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,9.0,7.0,0,8.0,0
316.0,6.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,4.0,4.0,0,5.0,0
2.0,1.0,1264,9,1,27,9,0.0,9,9.0,0.0,90.0,6.0,7.0,1.0,11,8.0,140
7.0,1.0,238,3,0,8,3,0.0,3,2.0,0.0,4.0,6.0,1.0,3.0,2,4.0,18
0.0,7.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,7.0,7.0,0,0.0,0
47.0,2.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,4.0,2.0,0,2.0,0
1.0,3.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,6.0,1.0,0,6.0,0
0.0,9.0,142,1,0,4,0,0.0,1,1.0,0.0,21.0,6.0,2.0,2.0,2,4.0,32
4.0,3.0,760,5,0,17,3,0.0,5,5.0,0.0,79.0,1.0,2.0,4.0,8,7.0,124
28.0,6.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,9.0,0.0,0,7.0,0
4.0,8.0,0,0,0,0,0,1.0,0,0.0,0.0,0.0,0.0,8.0,4.0,0,4.0,0
32.0,7.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,0.0,7.0,0,9.0,0
10.0,2.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,6.0,8.0,0,5.0,0
0.0,3.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,4.0,6.0,0,0.0,0
0.0,0.0,1207,9,4,34,2,0.0,9,9.0,0.0,56.0,0.0,4.0,8.0,12,0.0,143
0.0,7.0,279,3,1,10,2,0.0,3,3.0,0.0,16.0,0.0,0.0,3.0,3,0.0,36
49.0,3.0,0,0,0,0,0,6.0,0,0.0,0.0,0.0,0.0,7.0,7.0,0,5.0,0
14.0,3.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,5.0,8.0,0,8.0,0
3.0,9.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,0.0,2.0,0,2.0,0
0.0,6.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,7.0,5.0,0,5.0,0
10.0,2.0,664,8,7,24,8,0.0,8,3.0,0.0,6.0,0.0,1.0,7.0,3,3.0,30
186.0,5.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,2.0,1.0,0,3.0,0
50.0,1.0,60,1,0,3,1,0.0,1,1.0,0.0,1.0,6.0,2.0,2.0,1,4.0,5
2.0,1.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,8.0,9.0,0,4.0,0
12.0,9.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,6.0,4.0,0,8.0,0
273.0,7.0,94,1,1,3,1,0.0,1,1.0,0.0,1.0,1.0,9.0,4.0,1,6.0,5
12.0,5.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,8.0,2.0,0,8.0,0
7.0,2.0,202,1,1,3,1,0.0,1,1.0,0.0,2.0,1.0,5.0,2.0,1,7.0,7
10.0,6.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,4.0,2.0,0,6.0,0
268.0,4.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,6.0,1.0,0,3.0,0
290.0,4.0,268,4,4,12,4,0.0,4,2.0,0.0,4.0,6.0,4.0,5.0,2,7.0,16
0.0,8.0,190,2,0,8,0,0.0,2,2.0,0.0,4.0,0.0,6.0,3.0,2,8.0,14
62.0,5.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,7.0,5.0,0,3.0,0
47.0,1.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,2.0,0.0,0,4.0,0
5.0,1.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,7.0,6.0,0,7.0,0
28.0,6.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,6.0,0
155.0,1.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,9.0,4.0,0,7.0,0
1.0,5.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,3.0,8.0,0,9.0,0
186.0,1.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,4.0,3.0,0,0.0,0
47.0,5.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,4.0,7.0,0,0.0,0
12.0,5.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,6.0,4.0,0,9.0,0
258.0,1.0,0,0,0,0,0,6.0,0,0.0,0.0,0.0,6.0,6.0,1.0,0,7.0,0
11.0,2.0,0,0,0,0,0,2.0,0,0.0,0.0,0.0,0.0,2.0,1.0,0,9.0,0
3.0,4.0,169,1,1,3,1,0.0,1,1.0,0.0,1.0,0.0,1.0,1.0,1,0.0,8
1.0,2.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,3.0,3.0,0,4.0,0
12.0,7.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,1.0,3.0,0,5.0,0
0.0,6.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,4.0,2.0,0,1.0,0
6.0,2.0,126,1,1,4,0,0.0,1,1.0,0.0,3.0,6.0,1.0,1.0,1,2.0,6
271.0,4.0,134,2,2,6,2,0.0,2,1.0,0.0,2.0,0.0,4.0,3.0,1,0.0,8
28.0,1.0,95,1,0,4,0,0.0,1,1.0,0.0,2.0,6.0,9.0,9.0,1,3.0,7
285.0,9.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,0,8.0,0
6.0,6.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,6.0,5.0,0,2.0,0
2.0,9.0,920,4,0,20,3,0.0,4,2.0,0.0,30.0,0.0,9.0,0.0,2,4.0,50
2.0,6.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,0.0,5.0,0,6.0,0
33.0,8.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,6.0,0.0,0,2.0,0
306.0,1.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,0.0,7.0,0,0.0,0
25.0,9.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,8.0,8.0,0,0.0,0
47.0,1.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,0,1.0,0
29.0,7.0,156,1,1,3,1,0.0,1,1.0,0.0,1.0,0.0,7.0,7.0,1,2.0,6
25.0,1.0,292,2,1,8,1,0.0,2,2.0,0.0,7.0,0.0,2.0,9.0,2,9.0,13
0.0,5.0,303,1,0,3,1,0.0,1,1.0,0.0,6.0,0.0,4.0,2.0,1,0.0,14
306.0,8.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,9.0,8.0,0,0.0,0
10.0,1.0,0,0,0,0,0,1.0,0,0.0,0.0,0.0,0.0,3.0,4.0,0,8.0,0
306.0,6.0,129,1,0,2,1,0.0,1,1.0,0.0,2.0,0.0,3.0,6.0,1,3.0,7
1.0,1.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,8.0,0
0.0,8.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,1.0,5.0,0,1.0,0
12.0,8.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,6.0,8.0,0,8.0,0
20.0,5.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,6.0,5.0,0,1.0,0
13.0,9.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,6.0,6.0,0,5.0,0
50.0,1.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,5.0,7.0,0,1.0,0
0.0,7.0,0,0,0,0,0,5.0,0,0.0,0.0,0.0,0.0,2.0,0.0,0,2.0,0
268.0,6.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,8.0,2.0,0,8.0,0
12.0,5.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,6.0,4.0,0,7.0,0
0.0,4.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,7.0,2.0,0,0.0,0
268.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,3.0,1.0,0,3.0,0
0.0,0.0,0,0,0,0,0,1.0,0,0.0,0.0,0.0,6.0,0.0,2.0,0,1.0,0
302.0,2.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,9.0,5.0,0,7.0,0
28.0,9.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,9.0,0.0,0,3.0,0
28.0,7.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,5.0,1.0,0,8.0,0
14.0,2.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,4.0,2.0,0,9.0,0
2.0,6.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,2.0,0
48.0,7.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,0,8.0,0
320.0,2.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,7.0,2.0,0,7.0,0
42.0,8.0,787,5,0,14,4,0.0,5,5.0,0.0,229.0,1.0,4.0,7.0,31,0.0,439
14.0,2.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,4.0,2.0,0,2.0,0
25.0,8.0,0,0,0,0,0,1.0,0,0.0,0.0,0.0,1.0,4.0,2.0,0,8.0,0
21.0,9.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,1.0,8.0,0,8.0,0
152.0,4.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,3.0,0.0,0,5.0,0
0.0,4.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,7.0,1.0,0,2.0,0
5.0,7.0,316,3,1,12,1,0.0,3,3.0,0.0,98.0,0.0,0.0,3.0,6,4.0,155
6.0,7.0,367,2,0,6,2,8.0,2,2.0,0.0,6.0,0.0,6.0,6.0,2,6.0,24
64.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,4.0,2.0,0,7.0,0
3.0,1.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,5.0,0.0,0,0.0,0
10.0,8.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,7.0,0.0,0,0.0,0
0.0,2.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,8.0,6.0,0,1.0,0
2.0,8.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,3.0,0.0,0,6.0,0
9.0,8.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,6.0,7.0,0,8.0,0
219.0,1.0,1816,13,10,47,11,0.0,13,13.0,0.0,70.0,6.0,1.0,6.0,13,6.0,177
268.0,4.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,6.0,8.0,0,6.0,0
2.0,8.0,623,7,7,21,7,0.0,7,2.0,0.0,8.0,6.0,5.0,5.0,2,2.0,29
12.0,5.0,1119,10,10,30,10,1.0,10,6.0,0.0,16.0,0.0,2.0,2.0,6,4.0,49
47.0,2.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,1.0,0
5.0,3.0,166,1,1,3,1,0.0,1,1.0,0.0,4.0,0.0,3.0,1.0,1,8.0,9
3.0,7.0,758,6,6,19,5,0.0,6,4.0,0.0,11.0,0.0,1.0,2.0,4,0.0,38
7.0,1.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,7.0,6.0,0,4.0,0
259.0,9.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,4.0,8.0,0,4.0,0
33.0,5.0,0,0,0,0,0,1.0,0,0.0,0.0,0.0,0.0,2.0,9.0,0,9.0,0
12.0,2.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,9.0,1.0,0,8.0,0
42.0,4.0,358,4,1,12,4,0.0,4,3.0,0.0,32.0,6.0,0.0,8.0,5,2.0,99
2.0,6.0,209,2,1,7,1,1.0,2,2.0,0.0,12.0,0.0,5.0,7.0,2,2.0,23
45.0,7.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,6.0,6.0,0,7.0,0
0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,4.0,8.0,0,8.0,0
10.0,9.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,5.0,3.0,0,9.0,0
277.0,3.0,62,1,1,3,1,0.0,1,1.0,0.0,3.0,6.0,1.0,1.0,1,8.0,8
14.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,8.0,8.0,0,9.0,0
0.0,8.0,1271,5,5,19,1,0.0,5,2.0,0.0,31.0,0.0,0.0,3.0,4,3.0,64
2.0,0.0,82,1,0,3,1,0.0,1,1.0,0.0,18.0,1.0,2.0,1.0,1,8.0,18
25.0,7.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,4.0,7.0,0,6.0,0
25.0,7.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,4.0,2.0,0,6.0,0
171.0,7.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,5.0,6.0,0,1.0,0
34.0,5.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,6.0,7.0,0,4.0,0
42.0,1.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,8.0,5.0,0,1.0,0
0.0,3.0,128,1,1,4,0,0.0,1,1.0,0.0,5.0,6.0,0.0,8.0,1,4.0,13
0.0,0.0,0,0,0,0,0,2.0,0,0.0,0.0,0.0,0.0,8.0,4.0,0,0.0,0
12.0,3.0,463,3,0,9,3,0.0,3,3.0,0.0,6.0,6.0,3.0,3.0,3,6.0,18
14.0,9.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,2.0,1.0,0,8.0,0
0.0,4.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,0,0.0,0
147.0,5.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,4.0,7.0,0,9.0,0
1.0,5.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,9.0,4.0,0,3.0,0
0.0,7.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,1.0,2.0,0,4.0,0
274.0,8.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,7.0,9.0,0,2.0,0
0.0,9.0,62,1,1,3,1,0.0,1,1.0,0.0,2.0,1.0,3.0,4.0,1,1.0,8
0.0,4.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,0.0,1.0,0,3.0,0
259.0,2.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2.0,7.0,0,2.0,0
0.0,6.0,95,1,1,3,1,0.0,1,1.0,0.0,7.0,0.0,9.0,8.0,1,6.0,12
0.0,3.0,1965,11,4,55,10,2.0,11,10.0,0.0,57.0,0.0,2.0,3.0,10,6.0,100
43.0,6.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,5.0,4.0,0,0.0,0
0.0,1.0,430,5,0,15,5,0.0,5,5.0,0.0,70.0,0.0,4.0,0.0,5,6.0,72
0.0,3.0,127,1,1,4,0,0.0,1,1.0,0.0,6.0,1.0,7.0,1.0,1,3.0,21
0.0,4.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,9.0,8.0,0,5.0,0
0.0,7.0,314,3,0,9,3,11.0,3,3.0,0.0,20.0,0.0,0.0,4.0,3,7.0,33
26.0,8.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,5.0,0,9.0,0
1.0,4.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,5.0,0.0,0,4.0,0
0.0,4.0,188,2,1,7,1,0.0,2,2.0,0.0,9.0,1.0,6.0,4.0,2,3.0,22
214.0,0.0,313,3,2,8,3,0.0,3,2.0,0.0,10.0,0.0,4.0,6.0,2,1.0,32
5.0,7.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,9.0,8.0,0,2.0,0
0.0,8.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,4.0,7.0,0,8.0,0
